respondent_id,timestamp,j_position,j_abbr,j_full_name,d20_n_papers,d20_n_first_author,d20_year_first,d20_total_citations,d20_avg_cit,d20_avg_age_of_papers
46,2023-12-28T20:48:59Z,5,ps,Population Studies,10,NA,1997,361,36.1,12.3
46,2023-12-28T20:48:59Z,6,p,Population,10,NA,1997,361,36.1,12.3
46,2023-12-28T20:48:59Z,7,g,Genus,10,NA,1997,361,36.1,12.3
117,2023-12-28T20:52:14Z,1,d,Demography,2,2,2016,53,26.5,7
117,2023-12-28T20:52:14Z,2,psp,"Population, Space and Place",2,2,2016,53,26.5,7
117,2023-12-28T20:52:14Z,3,sd,Spatial Demography,2,2,2016,53,26.5,7
117,2023-12-28T20:52:14Z,4,dr,Demographic Research,2,2,2016,53,26.5,7
117,2023-12-28T20:52:14Z,5,prpr,Population Research and Policy Review,2,2,2016,53,26.5,7
463,2023-12-28T22:12:25Z,1,d,Demography,NA,NA,NA,NA,NA,NA
463,2023-12-28T22:12:25Z,2,ejp,European Journal of Population,NA,NA,NA,NA,NA,NA
463,2023-12-28T22:12:25Z,3,ps,Population Studies,NA,NA,NA,NA,NA,NA
463,2023-12-28T22:12:25Z,4,dr,Demographic Research,NA,NA,NA,NA,NA,NA
463,2023-12-28T22:12:25Z,5,cps,Comparative Population Studies,NA,NA,NA,NA,NA,NA
242,2023-12-28T22:16:56Z,1,dr,Demographic Research,5,NA,2012,109,21.8,3.8
242,2023-12-28T22:16:56Z,2,d,Demography,5,NA,2012,109,21.8,3.8
242,2023-12-28T22:16:56Z,3,pdr,Population and Development Review,5,NA,2012,109,21.8,3.8
242,2023-12-28T22:16:56Z,4,ps,Population Studies,5,NA,2012,109,21.8,3.8
242,2023-12-28T22:16:56Z,5,prpr,Population Research and Policy Review,5,NA,2012,109,21.8,3.8
242,2023-12-28T22:16:56Z,6,imr,international migration review,5,NA,2012,109,21.8,3.8
242,2023-12-28T22:16:56Z,7,g,Genus,5,NA,2012,109,21.8,3.8
435,2023-12-28T22:25:18Z,1,d,Demography,NA,NA,NA,NA,NA,NA
435,2023-12-28T22:25:18Z,2,pdr,Population and Development Review,NA,NA,NA,NA,NA,NA
435,2023-12-28T22:25:18Z,3,dr,Demographic Research,NA,NA,NA,NA,NA,NA
435,2023-12-28T22:25:18Z,4,vypr,Vienna Yearbook of Population Research,NA,NA,NA,NA,NA,NA
435,2023-12-28T22:25:18Z,5,ps,Population Studies,NA,NA,NA,NA,NA,NA
435,2023-12-28T22:25:18Z,6,prpr,Population Research and Policy Review,NA,NA,NA,NA,NA,NA
435,2023-12-28T22:25:18Z,7,jpe,Journal of Population Economics,NA,NA,NA,NA,NA,NA
357,2023-12-28T22:37:10Z,1,pdr,Population and Development Review,4,1,2020,32,8,1.75
357,2023-12-28T22:37:10Z,2,d,Demography,4,1,2020,32,8,1.75
357,2023-12-28T22:37:10Z,3,prpr,Population Research and Policy Review,4,1,2020,32,8,1.75
357,2023-12-28T22:37:10Z,4,ps,Population Studies,4,1,2020,32,8,1.75
175,2023-12-28T23:14:06Z,1,ps,Population Studies,20,8,2014,528,26.4,3.5
175,2023-12-28T23:14:06Z,2,pdr,Population and Development Review,20,8,2014,528,26.4,3.5
175,2023-12-28T23:14:06Z,3,d,Demography,20,8,2014,528,26.4,3.5
175,2023-12-28T23:14:06Z,4,dr,Demographic Research,20,8,2014,528,26.4,3.5
175,2023-12-28T23:14:06Z,5,p,Population,20,8,2014,528,26.4,3.5
175,2023-12-28T23:14:06Z,6,cps,Comparative Population Studies,20,8,2014,528,26.4,3.5
175,2023-12-28T23:14:06Z,7,g,Genus,20,8,2014,528,26.4,3.5
251,2023-12-28T23:25:12Z,1,d,Demography,3,1,2019,12,4,2
251,2023-12-28T23:25:12Z,2,pdr,Population and Development Review,3,1,2019,12,4,2
251,2023-12-28T23:25:12Z,3,dr,Demographic Research,3,1,2019,12,4,2
251,2023-12-28T23:25:12Z,4,ps,Population Studies,3,1,2019,12,4,2
251,2023-12-28T23:25:12Z,5,prpr,Population Research and Policy Review,3,1,2019,12,4,2
251,2023-12-28T23:25:12Z,6,jmf,Journal of Marriage and Family,3,1,2019,12,4,2
251,2023-12-28T23:25:12Z,7,vypr,Vienna Yearbook of Population Research,3,1,2019,12,4,2
7,2023-12-29T00:22:15Z,1,d,Demography,27,11,2014,457,16.925925925925927,4.074074074074074
7,2023-12-29T00:22:15Z,2,pdr,Population and Development Review,27,11,2014,457,16.925925925925927,4.074074074074074
7,2023-12-29T00:22:15Z,3,ps,Population Studies,27,11,2014,457,16.925925925925927,4.074074074074074
7,2023-12-29T00:22:15Z,4,ejp,European Journal of Population,27,11,2014,457,16.925925925925927,4.074074074074074
7,2023-12-29T00:22:15Z,5,psp,"Population, Space and Place",27,11,2014,457,16.925925925925927,4.074074074074074
7,2023-12-29T00:22:15Z,6,dr,Demographic Research,27,11,2014,457,16.925925925925927,4.074074074074074
7,2023-12-29T00:22:15Z,7,p,Population,27,11,2014,457,16.925925925925927,4.074074074074074
147,2023-12-29T05:53:33Z,1,pdr,Population and Development Review,3,3,2015,52,17.333333333333332,5
147,2023-12-29T05:53:33Z,2,d,Demography,3,3,2015,52,17.333333333333332,5
147,2023-12-29T05:53:33Z,3,dr,Demographic Research,3,3,2015,52,17.333333333333332,5
147,2023-12-29T05:53:33Z,4,ps,Population Studies,3,3,2015,52,17.333333333333332,5
147,2023-12-29T05:53:33Z,5,aps,Asian Population Studies,3,3,2015,52,17.333333333333332,5
147,2023-12-29T05:53:33Z,6,prpr,Population Research and Policy Review,3,3,2015,52,17.333333333333332,5
147,2023-12-29T05:53:33Z,7,jpr,Journal of Population Research,3,3,2015,52,17.333333333333332,5
355,2023-12-29T08:55:14Z,1,d,Demography,4,2,2019,17,4.25,2.5
355,2023-12-29T08:55:14Z,2,psp,"Population, Space and Place",4,2,2019,17,4.25,2.5
355,2023-12-29T08:55:14Z,3,dr,Demographic Research,4,2,2019,17,4.25,2.5
355,2023-12-29T08:55:14Z,4,ejp,European Journal of Population,4,2,2019,17,4.25,2.5
355,2023-12-29T08:55:14Z,5,ps,Population Studies,4,2,2019,17,4.25,2.5
355,2023-12-29T08:55:14Z,6,prpr,Population Research and Policy Review,4,2,2019,17,4.25,2.5
355,2023-12-29T08:55:14Z,7,pdr,Population and Development Review,4,2,2019,17,4.25,2.5
67,2023-12-29T09:18:31Z,1,d,Demography,4,NA,2005,52,13,11.75
67,2023-12-29T09:18:31Z,2,jpe,Journal of Population Economics,4,NA,2005,52,13,11.75
67,2023-12-29T09:18:31Z,3,ps,Population Studies,4,NA,2005,52,13,11.75
67,2023-12-29T09:18:31Z,4,jasp,Journal of Aging and Social Policy,4,NA,2005,52,13,11.75
67,2023-12-29T09:18:31Z,5,pdr,Population and Development Review,4,NA,2005,52,13,11.75
67,2023-12-29T09:18:31Z,6,imr,international migration review,4,NA,2005,52,13,11.75
67,2023-12-29T09:18:31Z,7,dr,Demographic Research,4,NA,2005,52,13,11.75
306,2023-12-29T09:19:29Z,1,d,Demography,4,3,2016,36,9,4.75
306,2023-12-29T09:19:29Z,2,dr,Demographic Research,4,3,2016,36,9,4.75
306,2023-12-29T09:19:29Z,3,pdr,Population and Development Review,4,3,2016,36,9,4.75
306,2023-12-29T09:19:29Z,4,psp,"Population, Space and Place",4,3,2016,36,9,4.75
306,2023-12-29T09:19:29Z,5,ps,Population Studies,4,3,2016,36,9,4.75
306,2023-12-29T09:19:29Z,6,p,Population,4,3,2016,36,9,4.75
306,2023-12-29T09:19:29Z,7,q,Quetelet,4,3,2016,36,9,4.75
341,2023-12-29T09:20:10Z,1,pdr,Population and Development Review,9,5,2015,68,7.555555555555555,2.3333333333333335
341,2023-12-29T09:20:10Z,2,d,Demography,9,5,2015,68,7.555555555555555,2.3333333333333335
341,2023-12-29T09:20:10Z,3,ps,Population Studies,9,5,2015,68,7.555555555555555,2.3333333333333335
341,2023-12-29T09:20:10Z,4,ejp,European Journal of Population,9,5,2015,68,7.555555555555555,2.3333333333333335
341,2023-12-29T09:20:10Z,5,dr,Demographic Research,9,5,2015,68,7.555555555555555,2.3333333333333335
341,2023-12-29T09:20:10Z,6,prpr,Population Research and Policy Review,9,5,2015,68,7.555555555555555,2.3333333333333335
351,2023-12-29T09:56:56Z,1,d,Demography,7,5,2016,62,8.857142857142858,4.285714285714286
351,2023-12-29T09:56:56Z,2,ps,Population Studies,7,5,2016,62,8.857142857142858,4.285714285714286
351,2023-12-29T09:56:56Z,3,pdr,Population and Development Review,7,5,2016,62,8.857142857142858,4.285714285714286
351,2023-12-29T09:56:56Z,4,dr,Demographic Research,7,5,2016,62,8.857142857142858,4.285714285714286
351,2023-12-29T09:56:56Z,5,ejp,European Journal of Population,7,5,2016,62,8.857142857142858,4.285714285714286
351,2023-12-29T09:56:56Z,6,psp,"Population, Space and Place",7,5,2016,62,8.857142857142858,4.285714285714286
351,2023-12-29T09:56:56Z,7,pe,Population and Environment,7,5,2016,62,8.857142857142858,4.285714285714286
316,2023-12-29T10:47:16Z,1,d,Demography,19,9,2014,150,7.894736842105263,3.1052631578947367
316,2023-12-29T10:47:16Z,2,ejp,European Journal of Population,19,9,2014,150,7.894736842105263,3.1052631578947367
316,2023-12-29T10:47:16Z,3,pdr,Population and Development Review,19,9,2014,150,7.894736842105263,3.1052631578947367
316,2023-12-29T10:47:16Z,4,psp,"Population, Space and Place",19,9,2014,150,7.894736842105263,3.1052631578947367
316,2023-12-29T10:47:16Z,5,imr,international migration review,19,9,2014,150,7.894736842105263,3.1052631578947367
316,2023-12-29T10:47:16Z,6,jems,Journal of Ethnic and Migration Studies,19,9,2014,150,7.894736842105263,3.1052631578947367
316,2023-12-29T10:47:16Z,7,g,Genus,19,9,2014,150,7.894736842105263,3.1052631578947367
339,2023-12-29T11:19:47Z,1,imr,international migration review,12,4,2016,92,7.666666666666667,2.1666666666666665
339,2023-12-29T11:19:47Z,2,psp,"Population, Space and Place",12,4,2016,92,7.666666666666667,2.1666666666666665
339,2023-12-29T11:19:47Z,3,d,Demography,12,4,2016,92,7.666666666666667,2.1666666666666665
339,2023-12-29T11:19:47Z,4,jems,Journal of Ethnic and Migration Studies,12,4,2016,92,7.666666666666667,2.1666666666666665
339,2023-12-29T11:19:47Z,5,g,Genus,12,4,2016,92,7.666666666666667,2.1666666666666665
339,2023-12-29T11:19:47Z,6,dr,Demographic Research,12,4,2016,92,7.666666666666667,2.1666666666666665
339,2023-12-29T11:19:47Z,7,ejp,European Journal of Population,12,4,2016,92,7.666666666666667,2.1666666666666665
148,2023-12-29T11:20:53Z,1,pdr,Population and Development Review,9,3,2014,77,8.555555555555555,3.7777777777777777
148,2023-12-29T11:20:53Z,2,ejp,European Journal of Population,9,3,2014,77,8.555555555555555,3.7777777777777777
148,2023-12-29T11:20:53Z,3,d,Demography,9,3,2014,77,8.555555555555555,3.7777777777777777
148,2023-12-29T11:20:53Z,4,dr,Demographic Research,9,3,2014,77,8.555555555555555,3.7777777777777777
148,2023-12-29T11:20:53Z,5,pe,Population and Environment,9,3,2014,77,8.555555555555555,3.7777777777777777
148,2023-12-29T11:20:53Z,6,ps,Population Studies,9,3,2014,77,8.555555555555555,3.7777777777777777
148,2023-12-29T11:20:53Z,7,psp,"Population, Space and Place",9,3,2014,77,8.555555555555555,3.7777777777777777
393,2023-12-29T11:26:40Z,1,d,Demography,2,NA,2019,3,1.5,2.5
393,2023-12-29T11:26:40Z,2,pdr,Population and Development Review,2,NA,2019,3,1.5,2.5
393,2023-12-29T11:26:40Z,3,ps,Population Studies,2,NA,2019,3,1.5,2.5
393,2023-12-29T11:26:40Z,4,jmf,Journal of Marriage and Family,2,NA,2019,3,1.5,2.5
393,2023-12-29T11:26:40Z,5,imr,international migration review,2,NA,2019,3,1.5,2.5
393,2023-12-29T11:26:40Z,6,jems,Journal of Ethnic and Migration Studies,2,NA,2019,3,1.5,2.5
393,2023-12-29T11:26:40Z,7,dr,Demographic Research,2,NA,2019,3,1.5,2.5
397,2023-12-29T11:28:37Z,1,d,Demography,2,2,2018,33,16.5,4.5
397,2023-12-29T11:28:37Z,2,dr,Demographic Research,2,2,2018,33,16.5,4.5
397,2023-12-29T11:28:37Z,3,pdr,Population and Development Review,2,2,2018,33,16.5,4.5
397,2023-12-29T11:28:37Z,4,prpr,Population Research and Policy Review,2,2,2018,33,16.5,4.5
397,2023-12-29T11:28:37Z,5,ss,Sociological Science,2,2,2018,33,16.5,4.5
397,2023-12-29T11:28:37Z,6,ps,Population Studies,2,2,2018,33,16.5,4.5
397,2023-12-29T11:28:37Z,7,asr,American Sociological Review,2,2,2018,33,16.5,4.5
445,2023-12-29T11:37:20Z,1,d,Demography,2,NA,2022,9,4.5,1
445,2023-12-29T11:37:20Z,2,jems,Journal of Ethnic and Migration Studies,2,NA,2022,9,4.5,1
445,2023-12-29T11:37:20Z,3,dr,Demographic Research,2,NA,2022,9,4.5,1
445,2023-12-29T11:37:20Z,4,ejp,European Journal of Population,2,NA,2022,9,4.5,1
445,2023-12-29T11:37:20Z,5,imr,international migration review,2,NA,2022,9,4.5,1
445,2023-12-29T11:37:20Z,6,psp,"Population, Space and Place",2,NA,2022,9,4.5,1
445,2023-12-29T11:37:20Z,7,g,Genus,2,NA,2022,9,4.5,1
349,2023-12-29T11:37:32Z,1,d,Demography,2,NA,2016,20,10,5.5
349,2023-12-29T11:37:32Z,2,pdr,Population and Development Review,2,NA,2016,20,10,5.5
152,2023-12-29T11:59:00Z,1,ejp,European Journal of Population,13,10,2015,132,10.153846153846152,3.3846153846153846
152,2023-12-29T11:59:00Z,2,d,Demography,13,10,2015,132,10.153846153846152,3.3846153846153846
152,2023-12-29T11:59:00Z,3,dr,Demographic Research,13,10,2015,132,10.153846153846152,3.3846153846153846
152,2023-12-29T11:59:00Z,4,jems,Journal of Ethnic and Migration Studies,13,10,2015,132,10.153846153846152,3.3846153846153846
152,2023-12-29T11:59:00Z,5,g,Genus,13,10,2015,132,10.153846153846152,3.3846153846153846
152,2023-12-29T11:59:00Z,6,psp,"Population, Space and Place",13,10,2015,132,10.153846153846152,3.3846153846153846
152,2023-12-29T11:59:00Z,7,imr,international migration review,13,10,2015,132,10.153846153846152,3.3846153846153846
358,2023-12-29T12:10:46Z,1,d,Demography,9,8,2018,102,11.333333333333334,2.5555555555555554
358,2023-12-29T12:10:46Z,2,pdr,Population and Development Review,9,8,2018,102,11.333333333333334,2.5555555555555554
358,2023-12-29T12:10:46Z,3,dr,Demographic Research,9,8,2018,102,11.333333333333334,2.5555555555555554
358,2023-12-29T12:10:46Z,4,ejp,European Journal of Population,9,8,2018,102,11.333333333333334,2.5555555555555554
358,2023-12-29T12:10:46Z,5,ps,Population Studies,9,8,2018,102,11.333333333333334,2.5555555555555554
358,2023-12-29T12:10:46Z,6,p,Population,9,8,2018,102,11.333333333333334,2.5555555555555554
408,2023-12-29T12:21:25Z,1,d,Demography,5,2,2018,31,6.2,2.2
408,2023-12-29T12:21:25Z,2,pdr,Population and Development Review,5,2,2018,31,6.2,2.2
408,2023-12-29T12:21:25Z,3,ps,Population Studies,5,2,2018,31,6.2,2.2
408,2023-12-29T12:21:25Z,4,imr,international migration review,5,2,2018,31,6.2,2.2
408,2023-12-29T12:21:25Z,5,prpr,Population Research and Policy Review,5,2,2018,31,6.2,2.2
408,2023-12-29T12:21:25Z,6,psp,"Population, Space and Place",5,2,2018,31,6.2,2.2
408,2023-12-29T12:21:25Z,7,dr,Demographic Research,5,2,2018,31,6.2,2.2
409,2023-12-29T12:23:33Z,1,d,Demography,6,3,2015,79,13.166666666666666,3.6666666666666665
409,2023-12-29T12:23:33Z,2,pdr,Population and Development Review,6,3,2015,79,13.166666666666666,3.6666666666666665
409,2023-12-29T12:23:33Z,3,ps,Population Studies,6,3,2015,79,13.166666666666666,3.6666666666666665
409,2023-12-29T12:23:33Z,4,dr,Demographic Research,6,3,2015,79,13.166666666666666,3.6666666666666665
409,2023-12-29T12:23:33Z,5,ejp,European Journal of Population,6,3,2015,79,13.166666666666666,3.6666666666666665
409,2023-12-29T12:23:33Z,6,cps,Comparative Population Studies,6,3,2015,79,13.166666666666666,3.6666666666666665
409,2023-12-29T12:23:33Z,7,ejph,European Journal of Public Health,6,3,2015,79,13.166666666666666,3.6666666666666665
452,2023-12-29T12:35:08Z,1,d,Demography,2,1,2022,8,4,1
452,2023-12-29T12:35:08Z,2,dr,Demographic Research,2,1,2022,8,4,1
452,2023-12-29T12:35:08Z,3,psp,"Population, Space and Place",2,1,2022,8,4,1
452,2023-12-29T12:35:08Z,4,ejp,European Journal of Population,2,1,2022,8,4,1
452,2023-12-29T12:35:08Z,5,rbdedp,Revista Brasileira de Estudos de População,2,1,2022,8,4,1
452,2023-12-29T12:35:08Z,6,g,Genus,2,1,2022,8,4,1
452,2023-12-29T12:35:08Z,7,pdr,Population and Development Review,2,1,2022,8,4,1
446,2023-12-29T13:02:45Z,1,ps,Population Studies,7,5,2021,17,2.4285714285714284,0.7142857142857143
446,2023-12-29T13:02:45Z,2,pdr,Population and Development Review,7,5,2021,17,2.4285714285714284,0.7142857142857143
446,2023-12-29T13:02:45Z,3,d,Demography,7,5,2021,17,2.4285714285714284,0.7142857142857143
446,2023-12-29T13:02:45Z,4,jmf,Journal of Marriage and Family,7,5,2021,17,2.4285714285714284,0.7142857142857143
446,2023-12-29T13:02:45Z,5,prpr,Population Research and Policy Review,7,5,2021,17,2.4285714285714284,0.7142857142857143
446,2023-12-29T13:02:45Z,6,dr,Demographic Research,7,5,2021,17,2.4285714285714284,0.7142857142857143
446,2023-12-29T13:02:45Z,7,g,Genus,7,5,2021,17,2.4285714285714284,0.7142857142857143
79,2023-12-29T13:03:58Z,1,d,Demography,28,7,2015,415,14.821428571428571,3.1785714285714284
79,2023-12-29T13:03:58Z,2,pdr,Population and Development Review,28,7,2015,415,14.821428571428571,3.1785714285714284
79,2023-12-29T13:03:58Z,3,ps,Population Studies,28,7,2015,415,14.821428571428571,3.1785714285714284
79,2023-12-29T13:03:58Z,4,ejp,European Journal of Population,28,7,2015,415,14.821428571428571,3.1785714285714284
79,2023-12-29T13:03:58Z,5,psp,"Population, Space and Place",28,7,2015,415,14.821428571428571,3.1785714285714284
79,2023-12-29T13:03:58Z,6,dr,Demographic Research,28,7,2015,415,14.821428571428571,3.1785714285714284
79,2023-12-29T13:03:58Z,7,jems,Journal of Ethnic and Migration Studies,28,7,2015,415,14.821428571428571,3.1785714285714284
444,2023-12-29T13:20:06Z,1,dr,Demographic Research,6,4,2015,52,8.666666666666666,4
444,2023-12-29T13:20:06Z,2,d,Demography,6,4,2015,52,8.666666666666666,4
444,2023-12-29T13:20:06Z,3,prpr,Population Research and Policy Review,6,4,2015,52,8.666666666666666,4
444,2023-12-29T13:20:06Z,4,pe,Population and Environment,6,4,2015,52,8.666666666666666,4
444,2023-12-29T13:20:06Z,5,pdr,Population and Development Review,6,4,2015,52,8.666666666666666,4
444,2023-12-29T13:20:06Z,6,psp,"Population, Space and Place",6,4,2015,52,8.666666666666666,4
444,2023-12-29T13:20:06Z,7,ps,Population Studies,6,4,2015,52,8.666666666666666,4
319,2023-12-29T13:26:13Z,1,d,Demography,8,7,2015,68,8.5,3.25
319,2023-12-29T13:26:13Z,2,pdr,Population and Development Review,8,7,2015,68,8.5,3.25
319,2023-12-29T13:26:13Z,3,dr,Demographic Research,8,7,2015,68,8.5,3.25
319,2023-12-29T13:26:13Z,4,psp,"Population, Space and Place",8,7,2015,68,8.5,3.25
319,2023-12-29T13:26:13Z,5,pe,Population and Environment,8,7,2015,68,8.5,3.25
319,2023-12-29T13:26:13Z,6,imr,international migration review,8,7,2015,68,8.5,3.25
319,2023-12-29T13:26:13Z,7,prpr,Population Research and Policy Review,8,7,2015,68,8.5,3.25
5,2023-12-29T13:45:19Z,1,d,Demography,8,3,2014,157,19.625,5.875
5,2023-12-29T13:45:19Z,2,pdr,Population and Development Review,8,3,2014,157,19.625,5.875
5,2023-12-29T13:45:19Z,3,dr,Demographic Research,8,3,2014,157,19.625,5.875
5,2023-12-29T13:45:19Z,4,ps,Population Studies,8,3,2014,157,19.625,5.875
5,2023-12-29T13:45:19Z,5,ejp,European Journal of Population,8,3,2014,157,19.625,5.875
5,2023-12-29T13:45:19Z,6,imr,international migration review,8,3,2014,157,19.625,5.875
5,2023-12-29T13:45:19Z,7,psp,"Population, Space and Place",8,3,2014,157,19.625,5.875
211,2023-12-29T13:49:08Z,1,d,Demography,4,2,2014,110,27.5,4.75
211,2023-12-29T13:49:08Z,2,ps,Population Studies,4,2,2014,110,27.5,4.75
211,2023-12-29T13:49:08Z,3,imr,international migration review,4,2,2014,110,27.5,4.75
211,2023-12-29T13:49:08Z,4,psp,"Population, Space and Place",4,2,2014,110,27.5,4.75
211,2023-12-29T13:49:08Z,5,dr,Demographic Research,4,2,2014,110,27.5,4.75
211,2023-12-29T13:49:08Z,6,ejp,European Journal of Population,4,2,2014,110,27.5,4.75
211,2023-12-29T13:49:08Z,7,prpr,Population Research and Policy Review,4,2,2014,110,27.5,4.75
366,2023-12-29T13:49:44Z,1,psp,"Population, Space and Place",2,1,2019,13,6.5,2
366,2023-12-29T13:49:44Z,2,jems,Journal of Ethnic and Migration Studies,2,1,2019,13,6.5,2
366,2023-12-29T13:49:44Z,3,im,International Migration,2,1,2019,13,6.5,2
366,2023-12-29T13:49:44Z,4,pe,Population and Environment,2,1,2019,13,6.5,2
366,2023-12-29T13:49:44Z,5,sd,Spatial Demography,2,1,2019,13,6.5,2
366,2023-12-29T13:49:44Z,6,dr,Demographic Research,2,1,2019,13,6.5,2
366,2023-12-29T13:49:44Z,7,d,Demography,2,1,2019,13,6.5,2
440,2023-12-29T15:01:05Z,1,d,Demography,3,NA,2022,4,1.3333333333333333,0.3333333333333333
440,2023-12-29T15:01:05Z,2,pdr,Population and Development Review,3,NA,2022,4,1.3333333333333333,0.3333333333333333
440,2023-12-29T15:01:05Z,3,ps,Population Studies,3,NA,2022,4,1.3333333333333333,0.3333333333333333
440,2023-12-29T15:01:05Z,4,dr,Demographic Research,3,NA,2022,4,1.3333333333333333,0.3333333333333333
440,2023-12-29T15:01:05Z,5,psp,"Population, Space and Place",3,NA,2022,4,1.3333333333333333,0.3333333333333333
440,2023-12-29T15:01:05Z,6,g,Genus,3,NA,2022,4,1.3333333333333333,0.3333333333333333
440,2023-12-29T15:01:05Z,7,prpr,Population Research and Policy Review,3,NA,2022,4,1.3333333333333333,0.3333333333333333
383,2023-12-29T15:32:28Z,1,d,Demography,2,2,2018,5,2.5,3
383,2023-12-29T15:32:28Z,2,dp,Developmental Psychology,2,2,2018,5,2.5,3
383,2023-12-29T15:32:28Z,3,imr,international migration review,2,2,2018,5,2.5,3
383,2023-12-29T15:32:28Z,4,prpr,Population Research and Policy Review,2,2,2018,5,2.5,3
383,2023-12-29T15:32:28Z,5,dr,Demographic Research,2,2,2018,5,2.5,3
115,2023-12-29T15:33:14Z,1,d,Demography,10,NA,2004,443,44.3,7.8
115,2023-12-29T15:33:14Z,2,pdr,Population and Development Review,10,NA,2004,443,44.3,7.8
115,2023-12-29T15:33:14Z,3,dr,Demographic Research,10,NA,2004,443,44.3,7.8
115,2023-12-29T15:33:14Z,4,ps,Population Studies,10,NA,2004,443,44.3,7.8
115,2023-12-29T15:33:14Z,5,vypr,Vienna Yearbook of Population Research,10,NA,2004,443,44.3,7.8
115,2023-12-29T15:33:14Z,6,g,Genus,10,NA,2004,443,44.3,7.8
115,2023-12-29T15:33:14Z,7,prpr,Population Research and Policy Review,10,NA,2004,443,44.3,7.8
346,2023-12-29T15:35:20Z,1,d,Demography,7,7,2016,87,12.428571428571429,3.2857142857142856
346,2023-12-29T15:35:20Z,2,pdr,Population and Development Review,7,7,2016,87,12.428571428571429,3.2857142857142856
346,2023-12-29T15:35:20Z,3,ps,Population Studies,7,7,2016,87,12.428571428571429,3.2857142857142856
346,2023-12-29T15:35:20Z,4,ejp,European Journal of Population,7,7,2016,87,12.428571428571429,3.2857142857142856
346,2023-12-29T15:35:20Z,5,dr,Demographic Research,7,7,2016,87,12.428571428571429,3.2857142857142856
